#  Sample no 6 : HeP41_MOM_0-5
#  Number of scans: 3162
#  B=	144 - -1	282 - -1	1848 - -1	0 - 0	0 - 0	0 - 0
#  P=	190 - 277	282 - 1842	1895 - 3152	0 - 0	0 - 0	0 - 0
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
0	62	796	581	146	1135	1125	0
1	62	795	581	146	1135	1125	996
2	62	795	581	146	1134	1126	992
3	62	795	581	146	1134	1126	991
4	62	795	581	146	1134	1126	990
5	62	795	581	146	1135	1126	989
6	62	794	581	146	1135	1126	989
7	62	794	580	146	1136	1126	989
8	63	794	580	146	1135	1125	990
9	63	793	580	146	1135	1125	990
10	63	793	580	146	1134	1125	990
11	63	793	580	146	1135	1125	991
12	63	793	580	146	1135	1125	992
13	63	793	580	146	1135	1125	991
14	63	794	580	146	1135	1125	990
15	63	794	580	146	1135	1125	989
16	63	794	580	146	1135	1126	989
17	64	794	580	146	1135	1126	989
18	64	795	580	146	1135	1126	989
19	64	795	580	146	1135	1126	989
20	64	795	581	146	1135	1126	988
21	64	795	581	146	1135	1126	988
22	64	795	581	146	1134	1126	986
23	64	795	581	146	1135	1126	986
24	64	795	581	146	1135	1126	985
25	64	795	581	146	1135	1125	984
26	64	796	581	146	1135	1125	983
27	65	796	581	146	1135	1126	982
28	65	796	581	146	1135	1126	980
29	65	797	581	146	1135	1126	978
30	65	797	581	146	1135	1126	980
31	65	798	581	146	1135	1126	980
32	66	798	581	146	1135	1126	980
33	66	798	581	146	1135	1126	981
34	66	799	581	146	1135	1126	982
35	66	799	581	146	1135	1126	982
36	66	799	581	146	1135	1126	982
37	66	800	580	146	1135	1126	982
38	66	800	580	146	1135	1126	983
39	66	800	580	146	1135	1126	984
40	66	800	580	146	1135	1126	984
41	66	800	580	146	1135	1126	984
42	66	800	580	146	1135	1126	985
43	67	800	580	146	1135	1126	986
44	67	800	580	146	1135	1126	986
45	67	800	581	146	1134	1126	988
46	67	800	581	146	1134	1126	989
47	67	800	581	146	1134	1126	991
48	67	800	581	146	1135	1126	992
49	67	800	581	146	1135	1126	994
50	67	800	581	146	1135	1126	994
51	67	800	581	146	1135	1126	996
52	67	799	581	146	1135	1126	998
53	67	799	581	146	1135	1126	999
54	68	799	581	146	1135	1126	1000
55	68	798	581	146	1135	1126	1000
56	68	798	581	146	1135	1126	1000
57	68	798	581	146	1135	1126	1000
58	68	798	581	146	1135	1126	1001
59	68	798	580	146	1134	1126	1001
60	68	798	580	146	1135	1126	1001
61	68	797	580	146	1135	1126	1001
62	68	797	580	146	1135	1126	1002
63	68	796	580	146	1135	1126	1002
64	68	796	580	146	1135	1126	1003
65	68	796	580	146	1135	1126	1006
66	68	796	580	146	1135	1126	1008
67	68	795	581	146	1135	1126	1011
68	68	795	581	146	1135	1126	1013
69	68	795	581	146	1135	1126	1016
70	68	794	581	146	1134	1126	1019
71	68	794	581	146	1135	1126	1021
72	68	794	580	146	1135	1126	1023
73	69	794	580	146	1135	1126	1026
74	69	794	580	146	1135	1126	1029
75	69	794	580	146	1135	1126	1032
76	69	794	580	146	1134	1126	1035
77	69	794	580	146	1135	1126	1037
78	69	794	580	146	1135	1126	1039
79	69	794	580	146	1135	1126	1041
80	69	793	580	146	1134	1125	1044
81	69	793	579	147	1126	1122	1046
82	69	793	561	150	1087	1097	1049
83	69	794	527	152	973	1038	1051
84	69	794	483	149	803	955	1053
85	69	795	431	144	609	853	1054
86	69	795	373	136	446	734	1056
87	69	795	309	125	313	604	1058
88	69	795	241	111	208	466	1059
89	69	796	177	95	129	335	1061
90	69	796	128	77	73	230	1062
91	69	796	91	61	37	151	1062
92	69	796	61	47	16	94	1062
93	69	797	39	36	7	55	1060
94	69	797	23	27	3	29	1059
95	69	797	12	20	1	14	1057
96	69	798	6	15	0	5	1054
97	70	798	2	11	0	1	1052
98	70	798	1	8	0	0	1049
99	70	799	1	6	0	0	1045
100	70	799	1	5	0	0	1041
101	70	800	1	4	0	0	1037
102	70	800	1	4	0	0	1034
103	70	800	1	3	0	0	1032
104	70	800	1	3	0	0	1029
105	70	800	1	3	31	0	1027
106	70	800	1	25	63	0	1026
107	70	800	1	55	96	0	1023
108	70	801	1	86	97	0	1022
109	70	800	1	116	97	0	1021
110	70	801	1	147	97	0	1019
111	70	801	1	177	97	0	1019
112	70	801	1	208	97	0	1019
113	70	801	1	228	97	0	1019
114	70	800	1	231	96	0	1021
115	70	800	1	231	96	0	1022
116	70	800	1	231	96	0	1023
117	70	800	1	231	97	0	1024
118	70	800	1	231	97	0	1025
119	70	800	1	232	97	0	1027
120	70	800	1	232	97	0	1027
121	70	799	1	232	97	0	1027
122	70	799	1	232	97	0	1027
123	70	799	1	232	97	0	1027
124	70	798	1	232	97	0	1026
125	70	798	1	232	97	0	1025
126	70	798	1	232	97	0	1024
127	70	798	1	232	97	0	1025
128	70	798	1	232	97	0	1025
129	70	797	1	232	97	0	1025
130	70	797	1	231	97	0	1026
131	70	797	1	231	97	0	1027
132	70	796	1	231	97	0	1028
133	72	796	1	231	97	0	1030
134	70	796	7	228	122	6	1032
135	70	796	34	223	226	44	1033
136	70	795	75	216	403	116	1035
137	70	795	129	208	620	216	1035
138	70	795	196	197	814	340	1035
139	70	795	272	185	971	483	1035
140	70	794	349	174	1075	632	1036
141	70	794	423	164	1125	780	1065
142	70	793	484	157	1138	909	1162
143	70	793	527	151	1139	1004	1298
144	70	793	557	148	1139	1069	1440
145	73	793	574	146	1139	1108	1584
146	74	792	580	146	1139	1125	1729
147	74	793	581	146	1138	1129	1864
148	75	793	581	146	1138	1129	1942
149	75	793	581	146	1138	1129	1967
150	75	793	581	146	1138	1129	1978
151	76	794	581	146	1138	1129	1962
152	77	794	581	146	1138	1129	1879
153	78	795	581	146	1138	1129	1757
154	79	795	581	146	1138	1129	1630
155	84	795	581	146	1138	1129	1504
156	85	795	581	146	1138	1129	1376
157	88	795	581	146	1138	1128	1259
158	90	795	581	146	1138	1128	1202
159	91	795	581	146	1138	1128	1198
160	93	795	581	146	1138	1128	1204
161	94	796	581	146	1138	1128	1206
162	95	796	581	146	1138	1128	1204
163	97	796	581	146	1137	1128	1197
164	98	796	581	146	1137	1127	1182
165	100	797	581	146	1137	1127	1161
166	101	797	581	146	1137	1127	1133
167	101	798	581	146	1137	1127	1100
168	103	798	581	146	1137	1127	1062
169	104	799	581	146	1137	1127	1019
170	105	799	581	146	1137	1127	977
171	106	799	581	146	1137	1127	933
172	106	800	581	146	1137	1127	892
173	107	800	581	146	1137	1127	853
174	108	800	581	146	1137	1127	819
175	109	800	581	147	1137	1127	790
176	110	800	581	147	1137	1127	766
177	111	800	581	147	1137	1127	746
178	111	800	581	147	1136	1127	728
179	112	800	581	146	1137	1126	714
180	112	800	581	146	1136	1126	703
181	112	800	581	146	1137	1126	693
182	113	800	581	146	1136	1126	685
183	114	800	581	146	1136	1126	678
184	114	800	581	146	1136	1127	672
185	115	800	581	146	1136	1127	667
186	114	800	581	146	1136	1127	662
187	116	800	580	146	1135	1127	657
188	117	800	580	146	1135	1127	654
189	117	800	580	147	1135	1127	652
190	116	798	580	147	1136	1126	651
191	117	799	580	147	1136	1126	651
192	117	798	580	147	1137	1126	652
193	117	798	580	147	1137	1126	655
194	117	798	580	147	1136	1126	660
195	117	797	580	147	1136	1126	666
196	118	797	580	147	1136	1126	673
197	119	797	580	147	1136	1126	683
198	119	796	580	147	1136	1127	693
199	120	796	580	147	1135	1126	705
200	121	796	580	147	1135	1127	718
201	121	796	580	147	1135	1127	733
202	122	795	580	147	1136	1127	749
203	122	795	580	147	1136	1127	767
204	123	795	580	147	1136	1126	784
205	123	794	580	147	1137	1126	803
206	123	794	580	147	1136	1126	824
207	123	794	580	147	1136	1126	844
208	124	794	580	147	1135	1126	866
209	125	794	580	147	1136	1126	888
210	125	794	580	147	1136	1126	910
211	126	794	580	147	1135	1126	933
212	126	794	580	147	1136	1126	956
213	126	794	580	147	1135	1126	978
214	127	794	580	147	1136	1126	1002
215	127	794	580	147	1136	1126	1026
216	127	794	580	147	1136	1126	1050
217	127	794	580	147	1137	1126	1074
218	128	794	580	147	1136	1126	1098
219	128	794	580	146	1135	1126	1122
220	128	795	580	146	1135	1126	1145
221	128	795	581	146	1136	1127	1168
222	128	795	581	146	1135	1126	1191
223	128	795	581	146	1135	1126	1215
224	128	796	581	146	1135	1126	1238
225	129	796	581	146	1136	1126	1261
226	129	796	581	146	1136	1126	1283
227	127	797	581	147	1136	1126	1306
228	127	797	581	147	1136	1126	1327
229	128	797	581	147	1136	1126	1347
230	131	797	581	147	1137	1126	1367
231	132	797	581	147	1136	1126	1385
232	134	798	581	147	1136	1126	1402
233	134	798	581	147	1136	1126	1418
234	135	799	581	147	1136	1127	1431
235	136	799	580	147	1136	1126	1444
236	137	800	580	147	1136	1127	1455
237	138	800	580	147	1135	1126	1465
238	139	800	580	147	1136	1127	1475
239	139	800	580	147	1135	1126	1485
240	139	800	580	147	1135	1127	1495
241	140	800	580	147	1135	1127	1504
242	141	800	580	147	1136	1127	1514
243	141	800	580	146	1136	1127	1526
244	142	800	580	146	1136	1127	1537
245	143	800	580	146	1136	1127	1550
246	143	800	580	146	1135	1126	1563
247	144	801	580	146	1135	1126	1577
248	144	800	580	146	1135	1126	1591
249	145	800	580	146	1136	1126	1605
250	145	800	580	146	1136	1126	1620
251	145	800	580	147	1137	1126	1634
252	145	800	580	147	1136	1126	1648
253	146	800	580	147	1136	1126	1661
254	146	800	580	147	1135	1126	1673
255	146	799	580	147	1136	1127	1687
256	147	799	581	147	1136	1127	1698
257	147	799	581	147	1137	1127	1711
258	147	799	581	147	1136	1127	1723
259	147	798	581	147	1136	1126	1736
260	148	798	581	147	1136	1126	1748
261	148	798	581	147	1135	1126	1763
262	148	798	581	147	1136	1126	1779
263	148	798	581	147	1135	1126	1795
264	149	797	581	147	1135	1126	1812
265	149	797	581	147	1135	1126	1830
266	149	796	581	147	1136	1126	1851
267	149	796	580	147	1136	1126	1871
268	149	796	580	147	1136	1126	1891
269	150	796	580	147	1136	1126	1912
270	150	795	580	147	1136	1126	1932
271	150	795	580	147	1136	1126	1954
272	150	795	580	147	1135	1126	1975
273	150	794	580	147	1136	1126	1997
274	150	794	581	147	1136	1126	2019
275	150	794	581	147	1135	1126	2041
276	150	794	581	147	1135	1126	2063
277	150	794	580	147	1136	1126	2085
278	150	794	580	147	1135	1126	2108
279	150	794	580	147	1136	1126	2131
280	150	794	580	147	1135	1126	2157
281	150	794	580	147	1136	1126	2183
282	150	794	580	147	1136	1126	2209
283	149	794	580	147	1136	1126	2237
284	150	794	580	147	1135	1126	2265
285	152	793	581	147	1135	1126	2293
286	152	794	581	147	1135	1126	2320
287	153	794	581	147	1136	1126	2347
288	154	794	581	147	1136	1126	2373
289	154	795	581	147	1136	1127	2399
290	155	795	581	147	1135	1127	2425
291	155	795	581	147	1135	1126	2451
292	155	796	581	147	1135	1126	2477
293	156	796	581	147	1135	1127	2505
294	156	796	581	147	1136	1126	2536
295	157	797	581	147	1136	1127	2569
296	157	796	581	147	1136	1126	2605
297	157	797	581	147	1136	1126	2643
298	158	797	581	147	1136	1126	2684
299	158	798	580	147	1136	1126	2725
300	159	798	580	147	1136	1126	2767
301	159	798	580	147	1135	1126	2809
302	159	799	580	147	1135	1126	2850
303	160	799	580	147	1135	1126	2892
304	160	800	580	147	1136	1126	2932
305	160	800	580	147	1135	1126	2973
306	160	800	580	147	1136	1126	3013
307	161	800	580	147	1135	1126	3054
308	161	800	580	147	1136	1126	3096
309	161	800	580	147	1136	1126	3138
310	161	800	580	147	1136	1126	3180
311	161	800	580	147	1135	1126	3224
312	161	801	580	147	1136	1126	3268
313	161	801	580	147	1136	1126	3313
314	161	801	580	147	1136	1126	3357
315	161	801	580	147	1135	1126	3401
316	161	801	580	147	1135	1126	3446
317	161	800	580	147	1135	1126	3490
318	161	800	580	147	1135	1126	3536
319	161	800	580	147	1135	1126	3585
320	161	800	580	147	1136	1126	3635
321	161	800	580	147	1136	1126	3684
322	161	800	580	147	1136	1126	3734
323	161	799	580	147	1135	1126	3784
324	161	799	580	147	1136	1126	3833
325	162	799	580	147	1135	1126	3879
326	162	799	580	147	1136	1127	3922
327	162	798	580	147	1135	1126	3963
328	162	798	580	147	1136	1127	4001
329	162	798	580	147	1136	1127	4035
330	162	798	580	147	1136	1127	4065
331	162	797	581	147	1135	1126	4094
332	162	797	581	147	1136	1127	4121
333	162	797	580	147	1136	1126	4147
334	162	796	580	147	1136	1126	4170
335	162	796	580	147	1135	1126	4193
336	161	796	580	147	1136	1126	4216
337	163	795	580	147	1136	1126	4238
338	164	795	580	147	1136	1126	4258
339	165	795	580	147	1136	1126	4276
340	166	795	581	147	1135	1126	4293
341	166	794	581	147	1135	1126	4306
342	166	794	581	147	1135	1126	4317
343	167	794	581	147	1135	1126	4324
344	167	794	581	147	1136	1126	4329
345	168	794	581	147	1136	1127	4331
346	169	794	581	147	1136	1127	4329
347	169	794	581	147	1136	1127	4323
348	170	794	581	147	1136	1127	4316
349	170	794	581	147	1136	1127	4306
350	171	793	581	147	1135	1127	4294
351	171	794	581	147	1135	1126	4282
352	172	794	581	147	1136	1126	4269
353	172	794	581	147	1136	1126	4257
354	172	794	581	147	1136	1126	4246
355	172	794	581	147	1136	1126	4238
356	172	794	581	147	1136	1126	4232
357	173	795	580	147	1136	1126	4228
358	173	795	580	147	1136	1126	4227
359	173	795	580	147	1136	1126	4228
360	174	795	580	147	1136	1126	4231
361	174	796	580	147	1136	1126	4236
362	174	796	580	147	1136	1126	4243
363	174	796	580	147	1135	1126	4252
364	174	796	581	147	1135	1126	4263
365	174	797	581	147	1136	1126	4278
366	175	797	581	147	1136	1126	4297
367	175	797	581	147	1136	1126	4320
368	175	798	581	147	1136	1126	4346
369	175	798	581	147	1136	1126	4375
370	175	799	581	147	1135	1126	4407
371	175	799	581	147	1136	1126	4440
372	175	799	580	147	1136	1126	4473
373	175	800	580	147	1135	1126	4503
374	175	800	580	147	1135	1126	4530
375	175	800	580	147	1135	1126	4552
376	175	799	580	147	1135	1126	4568
377	176	800	580	147	1136	1126	4578
378	176	800	580	147	1136	1126	4584
379	176	800	580	147	1136	1126	4585
380	175	800	580	147	1136	1126	4585
381	176	800	580	147	1136	1126	4585
382	175	801	580	147	1136	1126	4587
383	176	800	580	147	1136	1126	4594
384	176	800	580	147	1136	1126	4607
385	176	800	580	147	1135	1126	4628
386	177	800	580	147	1135	1126	4658
387	176	800	580	147	1135	1126	4697
388	176	800	580	147	1135	1126	4746
389	176	800	580	147	1135	1126	4804
390	176	800	580	147	1136	1126	4869
391	181	799	581	147	1137	1126	4940
392	181	799	581	147	1137	1126	5012
393	183	799	580	147	1137	1126	5084
394	184	798	580	147	1136	1126	5154
395	185	798	580	147	1136	1126	5217
396	187	798	580	147	1137	1127	5272
397	188	798	580	147	1136	1127	5318
398	188	798	580	147	1136	1127	5353
399	188	798	580	147	1136	1127	5378
400	189	797	580	147	1136	1127	5392
401	191	796	580	147	1136	1127	5396
402	191	796	580	147	1135	1127	5392
403	192	796	580	147	1135	1127	5381
404	192	796	580	147	1135	1127	5364
405	193	795	581	147	1136	1127	5343
406	193	795	581	147	1136	1126	5321
407	194	795	581	147	1136	1126	5299
408	194	794	581	147	1136	1126	5278
409	194	794	581	147	1137	1126	5257
410	194	794	581	147	1137	1126	5238
411	195	794	581	147	1136	1127	5223
412	195	793	581	147	1136	1127	5211
413	195	793	581	147	1136	1127	5205
414	196	794	581	147	1135	1127	5205
415	196	794	581	147	1135	1127	5213
416	196	794	581	147	1135	1127	5229
417	197	794	581	147	1136	1127	5254
418	197	794	581	147	1136	1127	5289
419	197	794	581	147	1136	1126	5289
420	197	794	580	147	1136	1127	5384
421	197	794	580	147	1136	1126	5441
422	197	794	580	147	1136	1126	5441
423	198	795	580	147	1137	1126	5562
424	198	795	580	147	1137	1126	5562
425	198	795	580	147	1136	1126	5669
426	198	795	580	147	1135	1126	5669
427	198	796	580	147	1136	1126	5742
428	198	796	580	147	1136	1126	5763
429	198	796	580	147	1136	1127	5774
430	198	797	580	147	1136	1127	5777
431	198	797	581	147	1136	1127	5777
432	198	797	580	147	1136	1127	5773
433	198	798	580	147	1135	1127	5774
434	198	798	580	147	1136	1127	5774
435	198	798	580	147	1136	1127	5800
436	198	798	580	147	1137	1127	5829
437	198	799	580	147	1137	1127	5829
438	198	799	580	147	1136	1127	5926
439	198	800	580	147	1136	1127	5989
440	198	800	580	147	1135	1127	5989
441	198	800	580	147	1135	1127	6135
442	198	800	580	147	1135	1126	6211
443	198	800	581	147	1136	1127	6283
444	198	800	581	147	1136	1127	6350
445	198	800	581	147	1136	1127	6408
446	198	800	581	147	1135	1126	6408
447	198	800	581	147	1135	1126	6495
448	198	800	581	147	1136	1126	6528
449	198	800	581	147	1137	1127	6553
450	198	800	581	147	1137	1127	6576
451	198	800	581	147	1136	1126	6598
452	198	800	581	147	1136	1126	6598
453	197	800	581	147	1137	1126	6663
454	197	800	581	147	1136	1127	6709
455	197	800	581	147	1135	1127	6768
456	197	800	581	147	1135	1126	6839
457	197	800	581	147	1135	1126	6925
458	197	799	581	147	1135	1126	6925
459	197	799	581	147	1135	1126	7134
460	197	799	581	147	1136	1126	7255
461	196	798	581	147	1136	1126	7384
462	196	798	581	147	1136	1126	7520
463	196	798	581	147	1136	1126	7663
464	196	798	581	147	1136	1126	7663
465	196	797	581	147	1137	1126	7950
466	197	796	581	147	1137	1127	8093
467	197	796	581	147	1136	1126	8233
468	198	796	581	147	1136	1126	8368
469	198	796	581	147	1136	1127	8501
470	199	796	581	147	1136	1127	8501
471	199	795	581	147	1136	1127	8763
472	199	795	581	147	1135	1127	8896
473	199	795	581	147	1136	1127	9034
474	199	795	581	147	1136	1127	9178
475	199	795	581	147	1136	1127	9331
476	199	795	581	147	1135	1127	9494
477	199	795	581	147	1136	1127	9666
478	199	795	581	147	1136	1127	9847
479	204	794	581	147	1137	1127	10033
480	205	793	581	147	1137	1127	10224
481	206	793	581	147	1137	1127	10414
482	207	793	581	147	1136	1127	10601
483	208	793	580	147	1136	1127	10783
484	209	793	580	147	1136	1127	10960
485	210	793	580	147	1137	1127	11132
486	210	793	580	147	1137	1127	11300
487	210	794	580	147	1136	1127	11466
488	211	794	580	147	1136	1127	11632
489	211	794	580	147	1136	1127	11799
490	212	795	580	147	1136	1127	11967
491	213	795	581	147	1136	1127	12137
492	213	795	581	147	1136	1127	12307
493	214	795	581	147	1135	1127	12476
494	214	795	581	147	1136	1127	12645
495	214	795	581	147	1136	1127	12809
496	214	796	581	147	1137	1127	12969
497	215	796	581	147	1136	1127	13124
498	215	796	581	147	1136	1126	13272
499	215	796	581	147	1137	1127	13416
500	215	797	581	147	1137	1127	13555
501	216	797	581	147	1136	1127	13688
502	216	798	580	147	1136	1127	13819
503	216	798	580	147	1136	1127	13944
504	216	798	580	147	1135	1127	14063
505	216	799	580	147	1136	1127	14179
506	216	799	580	147	1136	1127	14285
507	216	799	580	147	1137	1127	14381
508	216	800	580	147	1137	1126	14466
509	216	800	580	147	1136	1127	14538
510	216	800	581	147	1136	1126	14596
511	216	800	581	147	1136	1126	14641
512	216	800	581	147	1137	1127	14676
513	216	800	581	147	1137	1126	14701
514	216	800	581	147	1137	1126	14721
515	216	800	581	147	1136	1126	14737
516	216	800	581	147	1137	1126	14754
517	216	800	580	147	1136	1126	14775
518	216	800	580	147	1135	1127	14802
519	216	800	580	147	1135	1126	14835
520	216	800	580	147	1135	1127	14876
521	216	800	580	147	1135	1127	14922
522	216	800	580	147	1135	1126	14976
523	216	800	580	147	1135	1126	15032
524	216	800	580	147	1136	1126	15088
525	216	800	580	147	1136	1126	15143
526	216	799	580	147	1137	1126	15196
527	216	799	580	147	1136	1126	15243
528	216	799	581	147	1136	1127	15286
529	216	798	581	147	1136	1127	15324
530	216	798	581	147	1136	1127	15359
531	216	798	581	147	1137	1127	15391
532	216	798	581	147	1136	1127	15426
533	216	797	581	147	1136	1126	15462
534	215	797	581	147	1136	1126	15506
535	215	796	581	147	1137	1126	15557
536	215	796	580	147	1137	1127	15619
537	215	796	580	147	1137	1127	15694
538	215	796	580	147	1136	1126	15786
539	215	795	580	147	1136	1126	15891
540	215	795	580	147	1136	1127	16015
541	215	795	580	147	1136	1127	16153
542	215	795	580	147	1136	1127	16305
543	215	795	580	147	1136	1127	16468
544	215	794	580	147	1136	1127	16636
545	217	794	580	147	1136	1127	16806
546	217	794	580	147	1136	1127	16973
547	217	794	580	147	1136	1127	17130
548	217	794	580	147	1136	1127	17275
549	217	795	580	147	1135	1127	17406
550	218	795	580	147	1135	1127	17525
551	221	794	580	147	1137	1127	17635
552	222	795	580	147	1137	1127	17740
553	223	795	580	147	1137	1127	17845
554	224	795	580	147	1136	1126	17958
555	225	795	580	147	1136	1126	18081
556	227	795	580	147	1137	1127	18217
557	227	795	580	147	1137	1127	18367
558	227	795	581	147	1137	1127	18531
559	228	795	581	147	1137	1127	18700
560	229	795	581	147	1137	1127	18866
561	229	796	580	147	1137	1127	19021
562	230	795	580	147	1136	1127	19158
563	231	796	580	147	1136	1127	19274
564	231	796	580	147	1135	1127	19364
565	231	797	580	147	1136	1127	19433
566	232	797	580	147	1137	1127	19486
567	232	798	580	147	1137	1127	19530
568	232	798	580	147	1137	1127	19575
569	232	798	580	147	1136	1127	19639
570	232	799	581	147	1135	1127	19732
571	232	799	581	147	1135	1126	19867
572	233	799	581	147	1137	1127	20054
573	233	800	581	147	1137	1127	20296
574	233	800	581	147	1137	1127	20597
575	233	800	581	147	1137	1126	20956
576	233	800	581	147	1136	1126	21371
577	233	800	581	147	1136	1126	21837
578	234	800	581	147	1136	1127	22349
579	234	800	581	147	1136	1127	22901
580	234	800	581	147	1137	1127	23486
581	234	800	581	147	1137	1127	24096
582	234	800	581	147	1137	1127	24722
583	234	800	581	147	1136	1127	25352
584	234	800	580	147	1136	1127	25973
585	234	800	580	147	1136	1127	26572
586	234	800	580	147	1136	1127	27136
587	234	800	580	147	1136	1127	27652
588	234	800	580	147	1135	1127	28112
589	234	799	580	147	1136	1127	28512
590	234	799	580	147	1136	1127	28850
591	233	799	580	147	1136	1127	29130
592	234	799	580	147	1136	1127	29361
593	234	798	580	147	1135	1127	29556
594	233	798	580	147	1136	1127	29726
595	233	798	580	147	1137	1127	29880
596	233	798	580	147	1137	1127	30027
597	233	797	580	147	1137	1127	30175
598	233	796	580	147	1136	1127	30322
599	233	796	580	147	1136	1127	30464
600	233	796	580	147	1135	1127	30600
601	232	796	580	147	1136	1127	30717
602	232	796	580	147	1136	1127	30808
603	232	795	580	147	1137	1126	30863
604	232	795	580	147	1136	1126	30879
605	235	794	580	147	1136	1127	30852
606	235	794	580	147	1135	1127	30783
607	232	795	580	147	1136	1127	30681
608	232	794	580	147	1136	1127	30552
609	232	794	580	147	1137	1127	30406
610	232	794	580	147	1136	1127	30252
611	232	794	580	147	1135	1127	30102
612	232	794	580	147	1135	1127	29966
613	232	794	580	147	1136	1127	29852
614	232	794	580	147	1136	1127	29772
615	231	795	580	147	1137	1127	29735
616	231	795	580	147	1136	1127	29749
617	231	795	580	147	1136	1127	29825
618	232	795	581	147	1136	1127	29969
619	233	795	581	147	1137	1127	30182
620	235	795	581	147	1137	1127	30468
621	238	794	581	147	1137	1127	30824
622	239	794	581	147	1137	1127	31245
623	240	795	581	147	1137	1127	31729
624	242	795	581	147	1136	1127	32263
625	243	795	581	147	1137	1127	32842
626	243	795	581	147	1136	1127	33455
627	243	796	581	147	1136	1127	34091
628	244	796	581	147	1136	1127	34745
629	245	796	581	147	1137	1127	35414
630	246	796	581	147	1137	1127	36097
631	247	797	581	147	1136	1127	36801
632	247	797	581	147	1136	1127	37532
633	248	798	581	147	1136	1127	38302
634	248	798	581	147	1135	1127	39120
635	248	798	581	147	1135	1127	39992
636	249	799	581	147	1136	1127	40919
637	249	799	581	147	1136	1127	41896
638	249	799	581	147	1136	1127	42907
639	249	799	581	147	1136	1127	43934
640	249	800	581	147	1137	1127	44948
641	249	800	580	147	1136	1127	45920
642	249	800	580	147	1137	1127	46820
643	249	800	580	147	1136	1126	47622
644	249	800	580	147	1137	1127	48309
645	250	800	580	147	1136	1127	48869
646	249	800	580	147	1137	1127	49305
647	250	800	580	147	1137	1127	49629
648	250	800	580	147	1137	1127	49862
649	250	800	580	147	1137	1127	50031
650	250	800	580	147	1136	1127	50167
651	250	800	580	147	1136	1127	50299
652	250	800	580	147	1136	1127	50453
653	250	800	580	147	1137	1127	50649
654	250	799	580	147	1137	1127	50898
655	250	800	580	147	1136	1127	51205
656	250	800	580	147	1135	1126	51566
657	249	799	580	147	1135	1127	51966
658	250	799	580	147	1136	1127	52387
659	249	798	580	147	1136	1127	52805
660	249	798	580	147	1136	1127	53200
661	249	798	580	147	1137	1127	53548
662	249	798	580	147	1136	1127	53833
663	249	797	580	147	1137	1127	54046
664	249	797	580	147	1137	1127	54184
665	249	796	580	147	1136	1127	54250
666	249	796	580	147	1136	1127	54254
667	249	796	580	147	1137	1127	54211
668	249	796	580	147	1137	1127	54137
669	249	795	580	147	1137	1127	54050
670	248	795	580	147	1136	1127	53966
671	248	795	580	147	1137	1127	53898
672	249	794	580	147	1137	1127	53853
673	249	794	580	147	1137	1127	53829
674	248	794	580	147	1137	1127	53827
675	250	793	580	147	1136	1127	53833
676	251	793	580	147	1136	1126	53841
677	252	793	580	147	1135	1126	53849
678	253	793	580	147	1137	1126	53850
679	251	793	580	147	1137	1127	53854
680	252	793	580	147	1137	1127	53872
681	252	794	580	147	1136	1127	53917
682	253	794	580	147	1135	1127	54008
683	253	794	580	147	1135	1127	54160
684	254	794	580	147	1135	1127	54384
685	254	794	580	147	1137	1127	54687
686	254	795	580	147	1137	1127	55074
687	254	795	580	147	1136	1127	55541
688	255	795	580	147	1136	1127	56084
689	255	795	580	147	1136	1127	56694
690	255	795	580	147	1137	1127	57359
691	255	796	581	147	1137	1127	58066
692	256	796	581	147	1137	1127	58807
693	256	796	580	147	1137	1127	59574
694	256	796	580	147	1137	1127	60362
695	254	797	580	147	1136	1127	61171
696	254	798	580	147	1137	1127	62001
697	254	798	580	147	1137	1127	62862
698	256	798	580	147	1137	1127	63753
699	259	798	580	147	1136	1127	64675
700	260	798	580	147	1137	1127	65627
701	261	798	580	147	1137	1127	66613
702	262	798	580	147	1137	1127	67626
703	263	798	580	147	1137	1127	68659
704	263	799	580	147	1137	1127	69707
705	264	799	580	147	1137	1127	70761
706	265	799	580	147	1137	1127	71804
707	265	799	580	147	1137	1127	72813
708	266	799	580	147	1137	1127	73767
709	266	799	580	147	1137	1127	74643
710	266	799	580	147	1136	1127	75412
711	267	799	580	147	1136	1127	76050
712	267	798	580	147	1137	1127	76546
713	267	798	580	147	1137	1127	76895
714	268	798	580	147	1136	1127	77098
715	268	798	580	147	1137	1127	77167
716	268	798	580	147	1137	1127	77125
717	268	798	580	147	1137	1127	77009
718	268	798	580	147	1137	1127	76855
719	269	798	580	147	1136	1127	76702
720	268	797	580	147	1137	1127	76592
721	269	797	581	147	1137	1127	76558
722	269	797	581	147	1137	1127	76623
723	268	796	581	147	1137	1127	76801
724	269	796	580	147	1136	1127	77110
725	269	796	580	147	1136	1127	77528
726	269	796	580	147	1136	1127	78042
727	269	795	580	147	1136	1127	78630
728	269	794	580	147	1136	1127	79272
729	269	795	580	147	1136	1127	79949
730	269	795	580	147	1136	1127	80647
731	268	795	580	147	1136	1127	81355
732	268	795	580	147	1136	1127	82066
733	268	794	580	147	1137	1127	82773
734	268	794	580	147	1137	1127	83458
735	268	794	580	147	1137	1127	84128
736	268	794	580	147	1137	1127	84773
